uuid,enum_id,hh_id,gps_lat,gps_lon,gps_precision,weight,stratum,cluster_id,site,admin1,admin2,consent,respondent_age,respondent_sex,num_members,start,end,deviceid,hh_size,hohh_status,residency_status,dod_idp_returnee,date_dod_idp_returnee,first_priority_need,second_priority_need,left_yn,num_left,fsl_fcs_cereal,fsl_fcs_legumes,fsl_fcs_score,fsl_fcs_cat,fsl_hhs_score,fsl_hhs_cat
HH-00353,ENUM-12,HHID-00353,28.564853691410107,-104.43398648558913,4.386154191895905,2.65342499090859,Rural,CLU-93,Site15,Admin1_C,Admin2_6,yes,2,other,7,2024-09-13,2024-09-16,device-8075,7,widowed,refugee,yes,2024-03-20,healthcare,drinking_water,no,0,3,6,24,Poor,1,Moderate
HH-00354,ENUM-9,HHID-00354,-60.671803125342656,143.29954419865697,7.252576604151365,2.6162858467256953,Rural,CLU-83,Site18,Admin1_D,Admin2_14,yes,70,m,2,2024-09-08,2024-09-12,device-2582,2,married,idp,yes,2024-07-01,shelter_materials,drinking_water,yes,2,4,3,17,Poor,1,Moderate
HH-00355,ENUM-5,HHID-00355,-77.29762546792263,-106.14972942647742,4.866689414247029,2.7973163340988862,Camp,CLU-95,Site7,Admin1_B,Admin2_8,yes,126,m,12,2024-09-11,2024-09-15,device-7105,12,married,idp_returnee,no,,food,drinking_water,yes,0,3,3,15,Poor,6,Severe
HH-00356,ENUM-46,HHID-00356,25.635470077136816,-111.35242056108004,8.734232380816605,1.1306025504334039,Urban,CLU-63,Site14,Admin1_D,Admin2_9,yes,29,m,46,2024-09-10,2024-09-14,device-3131,3,unknown,host,yes,2024-06-17,drinking_water,food,no,0,0,5,15,Poor,5,Severe
HH-00357,ENUM-50,HHID-00357,-101.218250723207,-166.84211957468585,9.007018640112586,2.387604821865696,Camp,CLU-59,Site4,Admin1_B,Admin2_7,yes,25,f,1,2024-09-07,2024-09-10,,1,single,host,yes,2024-05-16,healthcare,drinking_water,yes,4,4,3,17,Poor,5,Severe
HH-00358,ENUM-30,HHID-00358,15.439604629223396,-10.05589976040028,4.217209268734554,1.65134874318535,Camp,CLU-22,Site8,Admin1_E,Admin2_11,yes,43,f,4,2024-09-06,2024-09-08,device-6400,4,divorced,host,,,drinking_water,food,yes,2,7,3,23,Poor,0,None
HH-00088,ENUM-3,HHID-00359,79.24144345649236,23.342807974541927,2.768277972350516,2.6049963822251536,Rural,CLU-94,Site10,Admin1_B,Admin2_15,yes,43,f,14,2024-09-14,2024-09-15,device-3002,14,widowed,refugee,no,,healthcare,drinking_water,no,0,0,1,3,Poor,0,None
HH-00360,ENUM-19,HHID-00360,13.58535201765821,-156.34488980579314,5.923503285933622,2.321226692904033,Rural,CLU-46,Site2,Admin1_E,Admin2_2,yes,79,f,5,2024-09-17,2024-09-20,device-7730,5,divorced,host,,,healthcare,drinking_water,yes,1,6,0,12,Poor,3,Moderate
HH-00361,ENUM-13,HHID-00361,-20.12941328282605,99.18994201020382,9.12363345616691,2.4411186162493115,Rural,CLU-22,Site15,Admin1_A,Admin2_11,yes,47,m,8,2024-09-18,2024-09-22,device-6793,8,single,idp_returnee,yes,2024-03-31,wash_nfi,drinking_water,yes,5,0,6,18,Poor,5,Severe
HH-00362,ENUM-3,HHID-00362,25.791879319623575,-16.81601949071006,2.106621890056666,2.140404594202679,Rural,CLU-18,Site9,Admin1_D,Admin2_1,yes,35,m,14,2024-09-10,2024-09-11,device-7929,14,single,host,,,drinking_water,food,yes,4,5,0,10,Poor,0,None
HH-00363,ENUM-13,HHID-00363,-7.514479711527002,8.780496957928818,6.229665835634828,0.9435719236742672,Camp,CLU-93,Site12,Admin1_C,Admin2_4,yes,71,f,11,2024-09-11,2024-09-12,device-1842,11,widowed,idp_returnee,yes,2024-06-16,drinking_water,food,no,0,6,0,12,Poor,1,Moderate
HH-00364,ENUM-3,,8.21102207686829,-21.325411102237865,6.3156022009252055,1.8625672972423457,Camp,CLU-70,Site3,Admin1_D,Admin2_6,yes,42,m,2,2024-09-19,2024-09-23,device-5712,2,widowed,refugee,yes,2024-06-06,food,drinking_water,yes,4,6,5,27,Poor,2,Moderate
HH-00365,ENUM-21,HHID-00365,79.46366557977453,-35.72529808488264,7.33113022415281,2.9616743488112705,Rural,CLU-63,Site15,Admin1_E,Admin2_8,yes,62,f,8,2024-09-14,2024-09-18,device-6119,8,divorced,refugee,yes,2023-12-05,healthcare,drinking_water,yes,5,4,3,17,Poor,3,Moderate
HH-00366,ENUM-20,HHID-00366,-20.501525195860637,21.470519270958448,1.315676851272598,2.8434701662427972,Rural,CLU-24,Site4,Admin1_D,Admin2_10,maybe,72,f,12,2024-09-20,2024-09-21,device-6761,12,divorced,host,yes,2024-06-05,healthcare,drinking_water,no,0,1,1,5,Poor,6,Severe
HH-00367,ENUM-33,HHID-00367,83.01430148830457,-124.1135114649435,7.158249646820885,0.6079343394925292,Urban,CLU-70,Site8,Admin1_C,Admin2_8,yes,48,m,6,2024-09-17,2024-09-22,device-2697,6,married,idp,no,,wash_nfi,drinking_water,yes,0,7,3,23,Poor,2,Moderate
HH-00368,ENUM-26,HHID-00368,72.96311555209147,-114.5058730217024,9.09032520665641,0.9120370393235928,Camp,CLU-83,Site7,Admin1_E,Admin2_3,yes,69,f,5,2024-09-15,2024-09-16,device-9313,5,divorced,idp,no,,drinking_water,food,no,0,7,1,17,Poor,1,Moderate
HH-00369,ENUM-35,HHID-00369,-54.75759573792664,130.24282356486623,1.7968310887024197,0.8293219336364048,Camp,CLU-8,Site19,Admin1_E,Admin2_14,yes,44,f,6,2024-09-19,2024-09-21,device-4485,6,divorced,idp,no,,food,drinking_water,yes,5,5,2,16,Poor,5,Severe
HH-00370,ENUM-31,HHID-00370,-77.51496584247022,160.6015663681078,2.3754332492387764,,Camp,CLU-68,Site12,Admin1_C,Admin2_8,yes,59,f,6,2024-09-16,2024-09-18,device-3535,6,single,refugee,yes,2024-05-05,drinking_water,food,no,0,0,2,6,Poor,2,Moderate
HH-00371,ENUM-17,HHID-00371,-71.8599597520632,-45.608646139288936,9.713950940416396,2.5444633246423627,Rural,CLU-5,Site20,Admin1_D,Admin2_10,yes,74,m,9,2024-09-19,2024-09-24,device-8900,9,divorced,refugee,yes,2023-11-28,shelter_materials,drinking_water,yes,0,3,0,6,Poor,5,Severe
HH-00372,ENUM-3,HHID-00372,-86.72007138272104,222.33385582480227,1.8097695270948977,1.0337784157766798,Rural,CLU-10,Site14,Admin1_C,Admin2_9,yes,69,f,9,2024-09-21,2024-09-24,device-4674,9,married,host,,,food,drinking_water,no,0,0,6,18,Poor,3,Moderate
HH-00373,ENUM-49,HHID-00373,-73.00026706393288,51.83983556604568,8.543850933695792,1.7646317323795726,Rural,CLU-86,Site6,Admin1_B,Admin2_6,,28,f,15,2024-09-21,2024-09-22,device-2773,15,divorced,idp_returnee,yes,2023-10-06,shelter_materials,drinking_water,no,0,4,1,11,Poor,5,Severe
HH-00374,ENUM-42,HHID-00374,32.941219214944226,-32.855698404685285,4.922778564480348,2.601757570028,Urban,CLU-7,Site20,Admin1_A,Admin2_6,yes,25,m,13,2024-09-20,2024-09-22,device-6736,13,widowed,idp,no,,food,food,yes,3,6,5,27,Poor,0,None
HH-00375,ENUM-13,HHID-00375,-77.18604327715879,-170.86091196227585,2.4723107440317706,2.3320038619156263,Rural,CLU-98,Site5,Admin1_C,Admin2_3,yes,26,f,5,2024-09-25,2024-09-26,device-7022,5,married,refugee,no,,wash_nfi,drinking_water,no,0,7,5,29,Borderline,5,Severe
,ENUM-19,HHID-00376,-32.58438654712297,-123.78506494817147,8.707499012725114,1.8555930137296208,Urban,CLU-1,Site7,Admin1_E,Admin2_14,yes,62,f,6,2024-09-27,2024-10-02,device-2882,6,widowed,host,yes,,healthcare,drinking_water,yes,3,5,3,19,Poor,1,Moderate
,ENUM-23,HHID-00377,62.07755597450182,-192.1339430520151,4.453052550026655,1.9758692261469322,Rural,CLU-53,Site7,Admin1_B,Admin2_15,yes,64,f,1,2024-09-24,2024-09-28,device-5564,1,single,idp_returnee,yes,2024-08-14,drinking_water,food,yes,0,0,3,9,Poor,4,Severe
HH-00378,ENUM-50,HHID-00378,-85.81105156755135,57.2126190876545,5.148173539296902,1.7709013672907,Camp,CLU-18,Site2,Admin1_A,Admin2_5,yes,21,f,7,2024-09-29,2024-10-04,device-4705,7,married,idp,yes,2024-04-02,food,drinking_water,yes,0,6,6,30,Borderline,5,Severe
HH-00379,ENUM-4,HHID-00379,56.60432686600845,-170.24544269874593,3.5923336939976567,1.2438711282970514,Urban,CLU-81,Site19,Admin1_C,Admin2_12,yes,80,f,2,2024-10-01,2024-10-06,device-8030,2,married,idp,yes,2024-02-01,healthcare,drinking_water,no,0,3,6,24,Poor,5,Severe
HH-00380,ENUM-42,HHID-00380,-39.266140540788015,-100.0900217041382,5.9295085143492745,1.9125549821475403,Rural,CLU-30,Site12,Admin1_A,Admin2_14,yes,78,m,6,2024-09-30,2024-10-05,device-1430,6,divorced,host,,,healthcare,drinking_water,no,0,5,1,13,Poor,3,Moderate
HH-00381,ENUM-22,HHID-00381,-68.73033102810187,-96.8130732282943,1.6352387258502277,2.2222132551252267,Rural,CLU-9,Site18,Admin1_D,Admin2_12,yes,72,m,14,2024-09-23,2024-09-25,device-5381,14,married,refugee,yes,2023-11-21,shelter_materials,drinking_water,no,0,1,3,11,Poor,0,None
HH-00382,ENUM-18,HHID-00382,35.412689765547114,61.88138769554223,3.910815366517607,2.6833072896520194,Camp,CLU-91,Site9,Admin1_E,Admin2_2,yes,137,f,11,2024-10-03,2024-10-08,device-1474,11,single,host,,,wash_nfi,drinking_water,no,0,0,3,9,Poor,6,Severe
HH-00383,ENUM-8,HHID-00383,23.20971242037912,-172.9042064084289,9.694123223352875,2.09072838494812,Rural,CLU-20,Site20,Admin1_C,Admin2_5,yes,24,m,10,2024-10-02,2024-10-06,device-3955,10,single,refugee,no,,wash_nfi,drinking_water,yes,4,3,1,9,Poor,5,Severe
HH-00384,ENUM-24,HHID-00384,67.94496243486952,-295.99998157818936,2.5813343270112754,2.402803842607895,Camp,CLU-2,Site18,Admin1_E,Admin2_1,yes,44,m,4,2024-09-29,2024-10-03,device-5477,4,single,idp_returnee,yes,2024-06-24,shelter_materials,drinking_water,no,0,6,5,27,Poor,2,Moderate
HH-00385,ENUM-28,HHID-00385,42.312787884699446,107.96979073434818,6.567366645412922,0.9001790873864325,Rural,CLU-28,Site6,Admin1_B,Admin2_7,yes,76,m,10,2024-10-05,2024-10-09,device-6062,10,married,host,,,healthcare,drinking_water,yes,4,1,5,17,Poor,6,Severe
HH-00386,ENUM-26,HHID-00386,54.62656746927274,-115.7239216604399,3.251900642246949,1.6538936860494746,Urban,CLU-65,Site11,Admin1_B,Admin2_1,maybe,55,f,10,2024-09-27,2024-09-30,,10,married,refugee,no,,shelter_materials,drinking_water,no,0,3,2,133,Poor,1,Moderate
HH-00387,ENUM-48,HHID-00387,-39.23377693716483,54.98859882667489,7.734731256866007,0.5233290495677332,Urban,CLU-59,Site10,Admin1_A,Admin2_3,yes,48,m,11,2024-09-29,2024-10-04,device-6751,11,divorced,idp,no,,healthcare,drinking_water,no,0,3,0,6,Poor,4,Severe
HH-00388,ENUM-29,HHID-00388,-58.06088211964989,-94.25419882317846,1.3087366071834983,1.1166971613040575,Camp,CLU-48,Site10,Admin1_B,Admin2_14,yes,69,m,11,,2024-10-05,device-1100,11,single,idp_returnee,no,,wash_nfi,drinking_water,yes,0,2,6,22,Poor,6,Severe
HH-00389,ENUM-25,HHID-00389,45.11065529535449,-144.20109860663575,9.698210450785448,2.316154287782512,Rural,CLU-8,Site19,Admin1_B,Admin2_10,yes,54,m,9,2024-09-29,2024-10-02,device-3972,9,divorced,refugee,yes,2024-01-01,healthcare,drinking_water,yes,4,5,5,25,Poor,4,Severe
HH-00390,ENUM-22,HHID-00390,55.230253068107515,-92.45801124019653,4.5378954138363925,2.9795248783734087,Camp,CLU-80,Site9,Admin1_C,Admin2_13,yes,61,m,3,2024-09-30,2024-10-05,device-3347,3,single,host,,,healthcare,drinking_water,yes,0,4,0,8,Poor,0,None
HH-00391,ENUM-12,HHID-00391,88.2909255601212,80.01609546803729,2.3605046334646396,0.7479452489680398,Camp,CLU-82,Site17,Admin1_E,Admin2_4,yes,46,f,13,2024-10-08,2024-10-13,device-7566,13,divorced,host,,,wash_nfi,drinking_water,no,0,1,6,20,Poor,5,Severe
HH-00392,ENUM-32,HHID-00392,-15.72881815594323,128.05072851826287,0.7349674733001266,1.5037357896532206,Rural,CLU-86,Site4,Admin1_A,Admin2_14,yes,29,m,5,2024-10-02,2024-10-03,device-2140,5,widowed,refugee,yes,2024-03-09,shelter_materials,drinking_water,no,0,1,3,11,Poor,2,Moderate
HH-00393,ENUM-45,HHID-00393,-23.03674455729903,118.879151244117,1.6975790508754074,2.5001774217478987,Urban,CLU-79,Site5,Admin1_B,Admin2_4,yes,57,m,6,2024-10-05,2024-10-10,device-3324,6,widowed,idp_returnee,yes,2024-02-03,food,drinking_water,yes,4,0,7,21,Poor,3,Moderate
HH-00394,ENUM-32,HHID-00394,49.754332933559425,-37.013929337356274,5.197739485560176,1.0100890865722472,Urban,CLU-62,Site14,Admin1_E,Admin2_11,yes,42,f,6,2024-10-06,2024-10-07,device-1502,6,single,refugee,yes,2024-01-23,healthcare,drinking_water,yes,0,7,3,23,Poor,5,Severe
HH-00395,ENUM-24,HHID-00395,-28.65536275445679,60.510649165432625,3.3700317643128628,1.8877123732557157,Camp,CLU-85,Site2,Admin1_D,Admin2_4,yes,67,f,11,2024-10-11,2024-10-13,device-2503,11,divorced,host,,,drinking_water,food,no,0,6,1,15,Poor,5,Severe
HH-00396,ENUM-34,HHID-00396,77.53631860864164,-106.20565365030446,8.288833658826094,2.332678240074187,Camp,CLU-63,Site9,Admin1_C,Admin2_11,yes,40,m,9,2024-10-06,2024-10-08,device-9691,9,married,host,,,drinking_water,food,yes,1,0,4,12,Poor,5,Severe
HH-00397,ENUM-18,HHID-00397,64.51429533174212,-74.46681710603522,4.308875236618059,2.0399636256504476,Camp,CLU-3,Site5,Admin1_B,Admin2_4,yes,57,f,8,2024-10-09,2024-10-12,device-4524,8,married,idp,yes,2023-10-15,shelter_materials,drinking_water,no,0,5,5,25,Poor,5,Severe
,ENUM-6,HHID-00398,-12.78107507249669,142.68089466760313,2.487142725876299,0.9700618365385403,Urban,CLU-1,Site5,Admin1_B,Admin2_5,yes,122,f,13,2024-10-07,2024-10-08,device-7163,13,married,idp,no,,healthcare,drinking_water,no,0,4,0,8,Poor,3,Moderate
HH-00399,ENUM-47,HHID-00399,45.15679220246952,-175.31930753613503,6.171449866040301,1.3884614217143485,Urban,CLU-69,Site8,Admin1_B,Admin2_11,yes,73,f,12,2024-10-15,2024-10-05,device-7878,12,divorced,host,,,healthcare,drinking_water,yes,5,3,1,9,Poor,5,Severe
HH-00400,ENUM-28,HHID-00400,45.81771733524283,-149.21692889239148,7.067772168854458,2.459479461213493,Urban,CLU-71,Site5,Admin1_E,Admin2_7,yes,61,m,8,2024-10-16,2024-10-18,device-8432,8,widowed,idp,yes,2024-09-06,food,drinking_water,yes,0,1,3,11,Poor,5,Severe
HH-00401,ENUM-6,HHID-00401,-71.43770360953212,-105.16094814743016,1.6704190790094986,1.8855662853300417,Camp,CLU-53,Site11,Admin1_C,Admin2_9,yes,74,m,15,2024-10-11,2024-10-13,device-6585,15,married,invalid_status,no,,food,drinking_water,no,0,7,6,32,Borderline,6,Severe
HH-00402,ENUM-28,HHID-00402,72.459523202322,-170.4484066054249,1.6761921628831766,0.5130740338572819,Camp,CLU-2,Site8,Admin1_C,Admin2_1,yes,71,f,2,2024-10-15,2024-10-20,device-3578,2,single,refugee,yes,2024-04-19,drinking_water,food,yes,1,3,4,18,Poor,4,Severe
HH-00403,ENUM-39,HHID-00403,0.9454270406142911,-114.68324336767297,32.84655915501183,2.4024769000702344,Urban,CLU-3,Site13,Admin1_E,Admin2_14,yes,64,m,7,2024-10-15,2024-10-16,device-7062,7,widowed,idp_returnee,no,,drinking_water,food,yes,2,5,7,31,Borderline,6,Severe
HH-00404,ENUM-12,HHID-00404,58.7623438993935,29.89496194908918,7.364020150656405,0.5882783873505977,Camp,CLU-68,Site16,Admin1_A,Admin2_13,yes,12,m,10,2024-10-13,2024-10-15,device-6105,10,single,refugee,yes,2024-06-09,drinking_water,food,yes,1,0,1,3,Poor,3,Moderate
HH-00405,ENUM-35,HHID-00405,-32.391071814489884,-28.28716178670075,6.638045276218051,2.3643344568280806,Urban,CLU-93,Site5,Admin1_C,Admin2_13,maybe,75,m,5,2024-10-09,2024-10-10,device-6314,5,divorced,refugee,yes,2024-08-08,drinking_water,food,yes,5,5,2,16,Poor,6,Severe
HH-00406,ENUM-19,HHID-00406,71.19418112931609,141.36181598771094,4.746308757498139,1.0062014004130935,Urban,CLU-36,Site19,Admin1_E,Admin2_11,yes,26,m,8,2024-10-11,2024-10-15,,8,married,idp,yes,2024-08-31,healthcare,drinking_water,no,0,3,4,18,Poor,1,Moderate
HH-00407,ENUM-21,HHID-00407,-19.94369782785064,114.27968222583871,8.441704489691972,2.8951837002984506,Urban,CLU-69,Site9,Admin1_E,Admin2_1,yes,48,m,11,2024-10-21,2024-10-25,device-1861,11,single,idp,yes,2024-05-26,drinking_water,food,no,0,1,1,5,Poor,1,Moderate
HH-00408,ENUM-7,HHID-00408,-88.0492227335463,-56.94575338876464,8.056701529500533,1.4198518782552112,Rural,CLU-37,Site14,Admin1_B,Admin2_8,yes,134,m,3,2024-10-17,2024-10-22,device-3549,3,divorced,idp_returnee,no,,food,drinking_water,no,0,7,5,29,Borderline,2,Moderate
HH-00409,ENUM-6,HHID-00409,72.96875575546747,-86.60756396473471,5.853543643967521,1.3173290408451979,Rural,CLU-3,Site13,Admin1_E,Admin2_15,yes,49,m,14,2024-10-16,2024-10-20,device-3579,14,married,idp_returnee,no,,healthcare,drinking_water,yes,2,1,6,20,Poor,0,None
HH-00410,ENUM-21,HHID-00410,-73.56839817849595,-43.31073305978393,8.682712805132587,0.8722201258311117,Camp,CLU-65,Site15,Admin1_B,Admin2_3,yes,25,m,46,2024-10-13,2024-10-16,device-1815,3,divorced,idp_returnee,yes,2023-12-22,wash_nfi,drinking_water,yes,5,7,2,20,Poor,2,Moderate
HH-00411,ENUM-43,HHID-00411,-32.52354523372532,32.50617930533079,2.0584121003676827,1.2640105387255371,Rural,CLU-90,Site3,Admin1_D,Admin2_11,yes,74,m,11,2024-10-14,2024-10-15,device-2336,11,single,refugee,yes,2023-10-20,shelter_materials,drinking_water,no,0,1,5,17,Poor,0,None
HH-00412,ENUM-19,HHID-00412,144.14526011039888,-83.49708930376454,1.1191961939772788,2.6916269045705015,Urban,CLU-87,Site3,Admin1_E,Admin2_3,yes,44,m,13,2024-10-19,2024-10-21,device-5458,13,widowed,idp_returnee,yes,2024-04-01,food,drinking_water,no,0,1,2,8,Poor,0,None
HH-00413,ENUM-20,,81.10928644876009,44.69360682568825,2.697496115169896,2.990835844068118,Camp,CLU-56,Site13,Admin1_C,Admin2_10,yes,46,f,15,2024-10-17,2024-10-20,device-8259,15,single,host,,,shelter_materials,drinking_water,no,0,0,5,15,Poor,0,None
HH-00414,ENUM-29,HHID-00414,13.218819862191495,-32.61180521115344,0.5708685608931485,1.4207738262671208,Urban,CLU-23,Site17,Admin1_B,Admin2_13,yes,20,m,6,2024-10-26,2024-10-29,device-7947,6,single,host,,,wash_nfi,drinking_water,no,0,0,7,21,Poor,2,Moderate
,ENUM-39,HHID-00415,23.73069819056387,18.736985106712893,5.31169528001032,1.6215265773863563,Urban,CLU-14,Site9,Admin1_D,Admin2_1,yes,22,f,7,2024-10-20,2024-10-24,device-8957,7,widowed,refugee,yes,2024-02-23,wash_nfi,drinking_water,yes,3,6,1,15,Poor,5,Severe
HH-00416,ENUM-46,HHID-00416,-9.27980604390244,-22.994449511286007,9.366056922949614,2.3051773455068427,Camp,CLU-13,Site12,Admin1_A,Admin2_4,yes,34,m,11,2024-10-19,2024-10-20,device-8242,11,divorced,idp,no,,drinking_water,food,no,0,5,5,25,Poor,4,Severe
HH-00417,ENUM-28,HHID-00417,-37.22206109434838,-73.99232656490963,0.39343540668509647,2.715489451162686,Urban,CLU-68,Site15,Admin1_A,Admin2_5,yes,59,f,10,2024-10-25,2024-10-27,device-7785,10,divorced,idp_returnee,no,,drinking_water,food,yes,4,1,0,2,Poor,1,Moderate
HH-00418,ENUM-11,HHID-00418,-30.84038183341513,161.44319050637642,1.221099140100268,1.9826108354669603,Rural,CLU-20,Site16,Admin1_A,Admin2_10,,38,m,10,2024-10-26,2024-10-29,device-5475,10,single,host,,,wash_nfi,drinking_water,no,0,2,7,25,Poor,5,Severe
HH-00419,ENUM-45,HHID-00419,31.05332209386691,94.89808589751391,4.521990282834353,1.4788142454445734,Camp,CLU-31,Site11,Admin1_B,Admin2_13,yes,18,m,7,2024-10-25,2024-10-23,device-4531,7,single,idp_returnee,yes,2023-12-04,healthcare,drinking_water,yes,3,0,6,18,Poor,0,None
HH-00420,ENUM-29,HHID-00420,45.42741529878239,-129.55925672407707,9.33875017527905,1.5315546021215594,Rural,CLU-25,Site19,Admin1_E,Admin2_5,maybe,63,f,14,2024-10-28,2024-10-30,device-9394,14,divorced,host,,,healthcare,healthcare,no,0,7,3,23,Poor,4,Severe
HH-00421,ENUM-23,HHID-00421,52.484227870652745,132.6484713232486,3.161561049767505,2.239045366242017,Rural,CLU-80,Site1,Admin1_B,Admin2_12,yes,73,f,15,2024-10-21,2024-10-25,device-2864,15,widowed,host,yes,,food,drinking_water,no,0,0,0,0,Poor,2,Moderate
HH-00422,ENUM-29,HHID-00422,52.13126570301969,-4.524768630175089,5.072348086883924,0.5080456590106968,Camp,CLU-68,Site3,Admin1_A,Admin2_12,yes,61,f,2,2024-10-22,2024-10-23,device-6655,2,married,idp_returnee,no,,shelter_materials,drinking_water,no,0,4,3,17,Poor,1,Moderate
HH-00423,ENUM-3,HHID-00423,-73.58290145123573,142.03880168187288,0.41572859050392097,2.048973343649602,Urban,CLU-33,Site15,Admin1_E,Admin2_11,yes,51,m,2,2024-10-23,2024-10-28,device-8043,2,widowed,host,,,healthcare,drinking_water,no,0,6,0,12,Poor,6,Severe
HH-00424,ENUM-47,HHID-00424,-1.0043451535353398,107.94789214103349,1.4834320096208886,1.3887325261033934,Rural,CLU-46,Site12,Admin1_D,Admin2_5,yes,67,m,3,2024-10-25,2024-10-27,device-2816,3,single,idp_returnee,no,,healthcare,drinking_water,no,0,1,1,5,Poor,2,Moderate
HH-00425,ENUM-23,HHID-00425,-79.63942319700402,-26.923138391075952,9.86630122958847,2.4854933281927107,Rural,CLU-35,Site3,Admin1_A,Admin2_7,yes,65,f,6,2024-10-31,2024-11-02,device-5640,6,divorced,host,,,wash_nfi,drinking_water,no,0,1,4,14,Poor,3,Moderate
HH-00426,ENUM-40,HHID-00426,8.915198818272401,-171.91104900475773,9.651186964360456,0.7324765995578304,Rural,CLU-51,Site18,Admin1_C,Admin2_15,yes,54,m,4,2024-10-24,2024-10-27,device-8972,4,widowed,idp,no,,shelter_materials,drinking_water,yes,5,0,3,9,Poor,4,Severe
HH-00427,ENUM-28,HHID-00427,-10.524509752792142,-83.27615062141942,0.04939980934409616,1.9705056673709762,Camp,CLU-11,Site13,Admin1_E,Admin2_7,yes,64,m,6,2024-10-30,2024-11-01,device-9633,6,single,refugee,no,,wash_nfi,wash_nfi,no,0,0,6,18,Poor,5,Severe
HH-00428,ENUM-18,HHID-00428,69.78675289649397,14.988317277912103,9.51811785423239,1.7024322247153094,Urban,CLU-48,Site7,Admin1_B,Admin2_14,yes,54,f,6,2024-11-03,2024-11-04,device-6053,6,married,refugee,yes,2024-04-12,shelter_materials,drinking_water,no,0,4,3,17,Poor,0,None
HH-00429,ENUM-41,HHID-00429,-26.835297740625833,48.052159137413014,6.391199378155004,2.1058138147630685,Urban,CLU-52,Site14,Admin1_B,Admin2_6,maybe,32,m,11,2024-11-03,2024-11-04,device-1744,11,married,idp_returnee,yes,2023-11-04,wash_nfi,drinking_water,yes,0,6,1,15,Poor,2,Moderate
HH-00430,ENUM-4,HHID-00430,-68.92793704303094,-87.16043324404718,8.679182945200221,0.6621339862074209,Camp,CLU-59,Site7,Admin1_C,Admin2_8,yes,80,f,5,2024-10-29,2024-10-31,device-4612,5,widowed,refugee,yes,2023-11-04,wash_nfi,drinking_water,no,0,6,0,12,Poor,0,None
HH-00431,ENUM-5,HHID-00431,-64.26149723048954,-129.83181333378332,4.547398556338591,-3.7176062178412055,Camp,CLU-73,Site16,Admin1_B,Admin2_5,yes,79,f,12,2024-11-03,2024-11-06,device-7475,12,single,refugee,yes,2024-04-20,drinking_water,food,no,0,1,2,8,Poor,4,Severe
HH-00432,ENUM-43,HHID-00432,47.07191370914501,120.57488524774766,5.155960285792503,1.9037114698988093,Urban,CLU-32,Site9,Admin1_C,Admin2_4,yes,60,m,5,2024-10-30,2024-11-04,device-1897,5,single,refugee,yes,2024-01-26,drinking_water,food,yes,1,6,5,27,Poor,4,Severe
HH-00433,ENUM-41,HHID-00433,21.279251396926995,174.3847850532788,4.888465802569202,1.9016502360404273,Camp,CLU-90,Site11,Admin1_A,Admin2_8,yes,73,m,10,2024-10-29,2024-11-03,device-1125,10,married,refugee,yes,2023-12-01,healthcare,drinking_water,yes,5,3,7,27,Poor,1,Moderate
HH-00434,ENUM-26,HHID-00434,-71.79791829789775,9.248465628966898,6.668642575461043,2.008719166491137,Camp,CLU-29,Site10,Admin1_A,Admin2_5,yes,39,f,11,2024-11-03,2024-11-06,device-4349,11,divorced,idp,no,,drinking_water,food,no,0,0,4,12,Poor,6,Severe
HH-00435,ENUM-24,HHID-00435,-74.86077489930047,-118.19545709461073,1.396512547563129,2.1911698430659055,Camp,CLU-39,Site11,Admin1_B,Admin2_11,,51,f,7,2024-11-04,2024-11-08,device-5938,7,divorced,idp,yes,2024-01-08,healthcare,drinking_water,no,0,7,3,23,Poor,3,Moderate
HH-00436,ENUM-33,,36.17444366264159,-81.96936245302717,0.2997358987267795,2.5124724992019245,Urban,CLU-88,Site18,Admin1_E,Admin2_9,yes,51,m,5,2024-10-31,2024-11-01,device-4460,37,widowed,refugee,yes,2023-12-26,healthcare,drinking_water,yes,2,6,2,18,Poor,3,Moderate
HH-00437,ENUM-48,HHID-00437,-76.90265885444516,-173.37935644291198,3.079299415911909,1.1745518003205357,Urban,CLU-11,Site19,Admin1_B,Admin2_14,yes,62,m,15,2024-11-06,2024-11-10,device-3248,15,widowed,idp,yes,2024-02-23,shelter_materials,drinking_water,yes,2,7,6,32,Borderline,2,Moderate
HH-00438,ENUM-44,HHID-00438,57.93481067226412,149.14757036177963,7.0468076273664675,2.5626235254501553,Rural,CLU-84,Site5,Admin1_A,Admin2_10,yes,62,m,8,2024-11-04,2024-11-07,device-5186,8,married,idp,no,,healthcare,drinking_water,no,0,6,3,21,Poor,6,Severe
HH-00439,ENUM-11,HHID-00439,37.12360088816932,288.0801681367854,2.0185345212294834,1.745639205658634,Urban,CLU-84,Site19,Admin1_E,Admin2_7,,57,m,13,2024-11-12,2024-11-16,device-5742,13,single,refugee,no,,healthcare,healthcare,yes,1,1,0,2,Poor,2,Moderate
HH-00440,ENUM-2,HHID-00440,-75.35721948445804,27.54593118513128,47.53607601929058,0.692645697835828,Urban,CLU-98,Site16,Admin1_C,Admin2_10,yes,24,f,14,2024-11-06,2024-11-09,device-6375,14,divorced,idp_returnee,no,,healthcare,drinking_water,no,0,5,3,19,Poor,6,Severe
